<<<<<<< Updated upstream
clean_text,sentiment
alesan ng band ya dah ga main rank citer troll cuman gara habis kuota trus beli sebentar main lg tp keburu habis game nya trus ban letak sportif nya dmn lg knp ketemu team kaya main master lawan kaya main musik ooii dmn sportif nya coba kalikali kalimat lihat video ulang main yg pelajariamati ambil tindak,negatif
sering update mulu tolong update kasih drak sistem moonton tolong plis hindar drak sistem,netral
dark sistem nya ga ngotak kasih musuh baik tuh game dark sistem nya gin,negatif
game parahhhh udah data nya epic udah diketemuin lawan joki an tim ampas susah level jago tim mending hapus game akun sandi sekunder code verifikasi gmail masuk gmailnyamangkaknya akun mohon perhati baik moonton kait terimakasih,negatif
game dongo ngebug jaring ilang tbtb ilang ganti wifi aja ngebug pas relog game game nya gamau masuk alias gamau login udh tau main ksni bagus ngaco,negatif
susah maen solo tim dragk sistemdan aneh lawan sembang kaya sengaja disetting menang kalah nya terus liat banget ting nya kaya sengaja arti nya ulas ga didenger sistem mlbb buruk busuk,negatif
please montoon kasih pilih lock role dah kayak game belah tabrak role ribut sistem pilih lane draft gak efektif udah main jungler suruh ngalah ama yg ngalah aja aja menang gua tau game kompetitif mohon lari dunia,netral
geme hama geme boba sayah jelek karna ap sayah main geme solo renk ketemu tim gk mi udah gituh renk nya renk sayah barang tim muasuh udah ngerti main lol miytik honor epic sengaja monton biar orang gk main ngasih honor barang honor hana mending ganti geme aok geme belah musuh gampang tim jago ngerti ap geme udah jelek jaring nya gk udah mah main bikin tres buka senang,negatif
montton playernya kalah senang kesal main yaudahpleas e montton playernya senang,negatif
update baru puasa kecewa main jaring hubung,negatif
gua ga tau ya knp gua main rank mobile legend posisi main tau lag udah jam belih ga selesai jaring posisi udah pake wifi sm data jg tolong moonton nya akun ga login karna alas koneksi koneksi aja,negatif
tolong moonton baik lh sistem main jam legend bintang menang sampe legend bintang turun legend tu kya gtu ngepush buang buang doang klo kya gin trus season susah mytich tolong baik cape gua kya gin trus buang buang gara gara sistemu tmenku rusak hp nya tolong perhati moonton terima kasih,negatif
gak adil bet game lagtimnya gak jelasmusuhnya jagotiba crash hp dukung ya moontod tolong gak suka orang yg gak top up game orang orang top up kasih tim bagus cari duit doang kasih skin gratis doangkasih skin aja tp sistem gak lucu cik,negatif
game nya bagus mendapasti musuh cheat damage normal sebab lag harap depan orang orang cheat sanksi berat bane pembelajara lebih,negatif
parah sih game kendala jaring kaga bener sinyal internet stabil game yg lancar aja kalo yg hah bikin emosi ampassss game,negatif
bagus baik bug nya bug jalan ambil lord nya,positif
game enak enak aja seru seru tim nya kasih yg bot blm alam tolong ya montoooonon kasi tim tu yg pantar,netral
game yg gua benci game yg bikin ni game lu si problem nya bet dh lag kaga pdhl sinyal ny bgus dpt tim gaje tpi musuh nya jago sumpah tolong adain fitur yg biar dpt tim bagus cape capein tangan doang maen udh top up bnyak hdehh,negatif
moonton ajarmasak main rank dapat lost streak terusgk habis plus tambah jaring burukdark sistem mohon baik gamenya ya kasih player ml kasih win streak,negatif
moonton tolonggg banget ngasi musuh sepadanmasa musuh mantan mytickasih tim sadar ngerank mulu turun turun game refreshing uji mentaludah kayak looler koaster turun turun jungkir muntahudah enak lhoo main moonton nya aja kuranggg moga baca baik gua kasih bintang,netral
game tarik seru main teman game seru unik lag seru ramah,positif
kasih bintang aja pas main serang musuh isi nyawa nya tolong cepat tolong detik aja ngapa aneh,negatif
males moonton kikir kaga mikirin player udah top up dapetin token bug udah abis event top up kompensasi server satu kompensasi masuk hasil bug event,negatif
jaring oke gameplay kadang ngelag kasih tim role imbang tebal protection star dll,negatif
main mula tutorial dalam dalam nya main sesuaibenardan tingkat performa tim hasil main bagus tim main musuh bermainnyamenyebabkan teman defeat hilang bintang hari mohon tingkat tutorial teman kotor hari,negatif
ga maen epep sinyal enak trus maen ni game lagsung lag payah monton gede ambil sinyal nya elah,negatif
aplikasi manfaat main kasih tim ampas tolong developer montod kasih match adil imbang saran mula tres saran gua mending install nyaman hati aman mental player solo kasih tim alam uninstall app cuman sayang akun tani,negatif
tolong ya montoon aq udh event the navigator top up gk claim tiket misi top up baik player yg kecewa player solo tolong tim yg sesuai jgn asalasalan ngasik tim sesuai tier bintang player alhamdulillah udh ganti tiket coa namu player yg rugi top up x tolong depan perhati nyaman playernya event,positif
moonton tolong relog draft game baik alami relog kali kali draft kali game tolong moonton baik alami,negatif
dapet tim udah keras kepala gak kalah tim ama musuh nya udah beda banget level dapet tim aja dark sistem gak imbang game play nyaa udah tim beban bacot ngatain orang beban tim tu udah gak adil moonton tau yaa,negatif
tolong ya udah cape dgn game pas war sinyal lag lawan jago jago tim kaya anak main game maksud lu sih moonton monnton udah abis sekian dah main game monnton tolong monnton baik game nya udah cape bintang turun bintang cepat udah kasih tim yg main game cape kalah mulu main montoon,negatif
akun dark sistem gak tindaklanjuti feeder hukum ringan rekomen player solo hukum akun feeder dikarnakan hukum ringan,negatif
seru kadang bug nya gk parah bgt ditutupin kdng moonton jahat gw losestreak mulu mytick turun lgi jdi legend kalo mending imbang jdi gk kek gtu co cape gw main klh pgn nyoba game belah tpi pelajarin hero lgi hadeh yg imbang dah tolong baik masuk akal kdg klo kta dpat bintang korban lebihkami main nyaman montoon,negatif
tolong ketatin aman biar enak main nya,negatif
game nya bagus bintang sampek niat main ngilangin stres stresketemu binatang gk kebun binatang,negatif
system nya si banget player maen curang kaya pake rw dll udah berkalikali gua ketemu player pake rw rugi banget iya match nya manipulasi aneh ni game,negatif
game ya bosan main bot buka hibur bikin emosi bagi tim simbang nama game ya main menang kalah ya monton atur,negatif
tolong report system nya optimal nilai player yg laku game karna merugikanbanyak player yg alas signal buruk feeder sengaja report approval systemdan system ecek ulang tanding jg bagi team tolong optimal karna player yg kontribusi team tp report nya gak approv,negatif
jaring nya jelek banget jaring handphone bagus mohon baik koneksi nya gilir main hilang koneksi tau tau banned aja baik kualitas jaring nya,negatif
mobile legends tim dark sistem tim musuh light sistem download main bawa suasana mobile legends cocok bawa emosi tim beban player beban tim beban lose streak win streak download mobile legends game mobile legends,negatif
moonton suka canda gua ngelag gak kasih lindung poin gara gara jaring buruk gua ga masuk menit gara pas loading game ngelag alhasil relog anggap afk sisa tanding nya gua masuk itu ngelag ga kasih poin lindung moonton canda,netral
tanding level rank lawan pastas mustahil menang pilih lawan imbang game rusak bener mending lokapala vp mlbb bug cheater lolos,negatif
tolong baik sistem matchmaking nya moonton tolong perhati rank liat highest ranknya enemy highest ranknya uda nyentuh glory imo dpt tim nya mentok honor gimana sih,negatif
montooon minmal kalo ngasih tim bener gw main random kena drak sistem mulu kalo ga niat bikin game ga ush bikin cape gw ngepush sampe gadang kali tolong kasih tim bagus ga adil musuh nya pro dpt tim nya ga,negatif
game bagustapi musuh imbang kalo main classicrank yah lumayan beda rank mahh tpi skill ny beda jadibintang ini game ny bnrn bagus event skin gratisbest deh pokok download,positif
game menyenangkansaya menang kali kalah kalidan temu tim lawan yg kuat tim kamiakhirnya males main game suka maintp kesini buka aja males maininmhon perhati kasihan yg kalah,negatif
woi moonton fokus hero collab collab gajelas mending betulin sistem pick hero lo dah main ml aja tabrak lane orang bikin kek sistem kek game belah milih lane lobby gabakal tabrak lane orang iya kalo orang ngalah engga ya ditroll ujung ujung turun rank nya betulin napa ingame lo minus nya hero skin event dll,negatif
geme buruk play storepaling buruk nge leg makan data yg makan ram yg geme bug nya ketemu tim imbang gendong ketemuu musuh imbang buggeme monton lebih geme map nya nya free fire pub geme free fire pub seru map nya squad tahan menang geme moonton ml kalah menang geme rusak,negatif
bug contoh bug udah epic bintang pas rilog ga bintang tolong baik,netral
tolong bug nya dibenerin moonton gw loading match stuck persen main sampe relog tau tau dah menit ngganggu banget,negatif
are you seriously matchmaking is problem bug pas draft pick gagal masuk udah ganti jaring aja rugi bintang rank ni kredit skor sampah bener gamenya,negatif
banyak skin gamemu skin bagus sistem tanding buruk tolong baik sistem tanding imbang instal game sistem jelek gamemu game stress dunia benah ya moonton gamemu skin sistem,negatif
saran solo play enak classicrank anggota tim dpt role random tdk double role yg tim efektif random role player ajar role yg langka tank atas langka user tank mlbb,netral
game nya bagus kadang server suka ngebug lumayan hacker cheat damage no cooldown dll tolong aman nya kuat main nya gak imbang kadang kalah rebut lane kayak tim computer ngefeed,positif
bagi tim buruk tim lemah musuh jago main solo sepi pindah honor of king wkwkwk kalo pelit skin minimal ya bagi tim bagus gin game no dunia haha,negatif
match balancing dark system crash game hp kentang oh ram memory keluar cache udah instal ulang salah user developer,negatif
tolong baik matchmaking nya baik imbang stres main ml team nya gajelas kayak bot main ga dpt team yg bener tolong baik kasih protect orang yg troll stres main game dpt team ga bener ls trs dark system bet nih game hari kali dpt team yg ga main apasih montoonnnnnnnn knp gw dpt team yg gajelas semuaaaaaa ampas nih game main have fun ketemu team suram rank tinggi rekan tim mitik mawimusuh mah glory,negatif
anomali didonlot ceeitakan susah susah gendong tin fit garagara muntun ngasi tim drak sistem didonlot gem jahanam,negatif
dear moonton game bagus tolong kembali mode survival yg banding main rank yg player mobile lagend yg yg rasa sensasi bahagia seru main mode survival moonton mohon kembali mode survival yg hapus game mohon perhati nya sekian terimakasih,positif
cok cok update ga bug mulu yg bener benerin apk nya bug mulu ganggu main tau gak moonton baik lgi bug nya tolong login aja susah bug mulu,negatif
woi montonn baik ni game capek lose streak mulu musuh nya tara ku pindah hok ni,positif
suka sih gamenya macet kalo dapet tim gk yng bener kadang dapet musuh yg pangkat tim tolong baik min biar main,positif
gamenya bagus rangin draksisitemnya moonton gua nyari global trs ad yg ngecat global mes exp trs gw ga tau room otomatis cepet g pake trs y udah dah gw milih hero trs persen ya trs gw liat ko computer ya gw langsung mikir house pas dah gamenya tuh trs gw atur gw atur gw ken ngepush eh trs pause gw dah nunggu jam ni tolong monton satu gw,positif
tolong moonton baru jgn ngeleg masuk tolong baik cepat,netral
game nya bagus bnget pw kalo yg gratis jgn coba kasih drak system mulu yg solo ketar tir karna drak tim ntar musuh kasih glory sungguh game yg asik baik game hok ni,negatif
game senang yg gabut galau cocok banget sm yg suka gabut,positif
game faer kasih lostrek terusmenang kali kalah nya sampe kalidan sebab malas main game inidan troll teman main sayasaat war temen solidsaya rank mytik serasa tim elitsedangkan musuh jago kompak,netral
hancurrrrrr mobile lagend game udah ga bener ga bagussss tim yg ga adillllll moonton ga jelassssssss sepi kau moonton game berbobottttt susah hilang game ga adiilll enyah kau game dasar moonton pilih kasih developer ga ngasih musuh ga otak gilir tim yg busuk,negatif
game nya bagusbanyak eventevent yg tarik jugasemuanya bagus tapi sistem ny tolong sistem rang ya moontonmusuh tim tu level ny banget jdi suka ga ngotak aja damege hero yg terima,positif
dark system digame bikin gila terkadang lose kali menang kali team gak rotasi kadang ngelag team ngotot maksa main mm pick ujung feed sumpah salah lose pindah hok moonton i hate you,negatif
moonton tanggung event premium suplay yg ada alami bug yg orang yg top up masuk kompensasi batas battle point tolong pikir orang yg top up event premium suplay nya battle point woiii game kikirrrr,negatif
moonton tolong moonton main cap afk main ga tinggallll sinyal yg ngelag paksa reloglogin ulang nahh login ulang nya ga makan yg saat main cap afk login ulang main sungguh sungguh tinggal tolong moonton baik moonton tolong kredit skor turun konyol moonton,negatif
patch patch buruk nggk kayak yg role hero tank fighter hyper mm magesupport yg buff revamp yg nerf hero yg buff mode ranked banned hero yg buff ambil duluan all hero op gua kangen pas jaman adu mekanik exp lane lapu vs yuzhong patch seru imbang adil mode draft pick rankedjadi monton kembali,negatif
isi dark sistem coba benerin monton iya maen rank honor ketemu player epick make mm capek maen kalo isi kaya gitu gjls ni game gw rate bintang udh kasih lostreak x honor bintang sampe mitcy bintang dh sekian tolong developer benerin kalo nambah rame main nya,negatif
dear devolover tolong baik bug jaring hp poco f main ping nya nge jump nyaman tolong baik,negatif
suka banget ml karna seru tagih mainin nya keren main nya download cepetan download karna seru sih karna keren seru banget mainin nya tagih main ml yok cepet download,positif
game aneh banyak computer main rank tier legend epik computer ciriciri nya kolektor amatir rank nya stack epic stack legenddan mech forma low bronze coklat habis main game mohon moonton benarin asah nyanaman usaha gendong tim moonton sesat kasi lose trik gak nanggung kali,negatif
mlbb tolong baik game nya tim dark sistem bintang epik kalah dark sistem tim gua aneh monton pilih kasih gua usaha musuh jago hmm mamang game pilih kasih tim gua jago kalah mulu dark sistem tim musuh menang game hati monton,negatif
main sinyal kuning game lancar ms tolong sinyal baik,negatif
tanding gw player moonton deh tanding gw kalah tim gw hero alice isi role retri gw pake sun exp pas tanding hero alice tanding menit gak ngambil buff masuk jalur exp gak afk alhasil gw ngambil buff biar gak curi lawan inti pas selesai tanding gw kena lapor ganggu rekan hasil gw emas silver,negatif
server lu benerin gua banget maen pin nya cacat jaring bagus plus pake wifi tetep aj merah pin nya ganggu banget ken banting hp pas push rank skrng ngesctuck screen load gamenya pdhal bkn hp kentang,positif
banget ketemu teman tim serius main mode rank kecewa main solo harap ws main main mode rank serius ngetroll program gamenya tim wr,negatif
game bagus latih kerja tim sabar dapat tolong baik sistem matcmaking temu lawan imbang tim andal grafik sinyal bagus ringan hp low end bug mohon baik menggangu tanding,positif
main game kurang pas hero dyrroth ulti kasih shield masak nge ulti mati aneh kasih event bener masak event skin trial kasi mula kalo kalo main kasi pilih lobby nya biar liat enak,positif
jaring kadang mencet nya pas jaring burukga stabil nya jaring ping bagusbuset ni sistem beranta,positif
gamenya udah bagus tetepi baik sistem musuh simbang tolong musuh jago kasih jago biar imbang nyaman main,positif
kasih tim ama monoton yg bot mulu gk main gausah bikin game kalo ngasih tim aja darksytem cape gw main solo rank nyampe legend,negatif
montoon baik ml ngebug ringan resource data mlnya biar main ram gak frame matchnya seimbangin iya main legend dapet musuh grory main rank tim kaya kasih bot kayak gak niat main gitu kecewa turun turun update moonton baik sistem ringan resourcenya saja moga baca montoon,netral
game adil jaring lag jaring stabil aja tim kalah ka bikin atur aja retri,negatif
suka ml bang bang mudah main saran gak buka hero ponsel bug tolong baik ya bug developer terimakasih,positif
suka game game modern bagus sukagame nya cakup tembak an bola hewan dll akan game jadi suka makasih moonton cipta game mlbn i love you,positif
baik sinyalnyajangan update hero skin mulumatchmaking seimbangkalo cari player seimbangbanyak player feed hukumsystem matchmaking dark system mulubego moonton kesini goblog ni game kesini matchmaking amburadulsesuaiin rank level tanding game rusakkk woiiii moonton baik matchmaking imbang matchmaking ga,negatif
game seru kurang ulas mobile legends game moba baik mobile grafik keren kontrol mudah hero mampu unik bikin main seru gak bosan event skin diupdate nikmat sistem matchmaking kadang adil temu tim imbang hero overpowered imbang,positif
game banyak cheat bug sinyal in game suka eror sinyal bagus data skin download montoon penuh ruang simpan hp gw bangke fitur gx guna mending hapus aja gx niat bikin game nya,negatif
tolong kecil mb data main pake ram udah gabisa kalo main frame parah suka riloge pas main bik afk aja susah kalo ga hp bagus,negatif
gampang ngeleg gilir gaada orang ping bagus pas musuh ngeleg banget apalahintinya download game game borosdan ciri ciri game sdm yaa gimana moontoon kaya ga gunagame cacat,negatif
gajelas gamenya gw main lag gabisa masuk,negatif
sistem matchmaking nya baik kasih lawan tara skill nya playernya rajin main kasih ls player nya males login,negatif
game manipulatif olah atur main solo sering menang tim beban darksistem gilir main tim dapat musuh tara mitychal imortal menang gantung tim main game belah menang gantung,negatif
tetep jaring gk cipta,negatif
bagus game bgus hilang darks sistem tim ku dark sistem bikin kalah bikin emosi grafis bagus skinnya bagus,positif
gin loh muntun fungsi guna magic dush kalo emblem udah maks bisa ilangin players yg udah maks emblem ngga ya tuker kek wd kek lumayan udud,negatif
game nya sih bagus isi drak sistem mulu coba baik game nya contoh mvp tim kalah ga turun bintang karna udah usaha tolong baik,negatif
tes jaring bagus cuman cari match musuh op op banget teman yah skill nya standar main nya ngilangin stress stress baik cari teman,positif
tolong moonton kalo player udah menang kasih dark sistem orang gara gara sepele kayak gin player udah mati mati menang ketemu tim nggak kontribusi feed tolong moonton selesai,negatif
game gak sumpah orang solo kasih tim duo kalo engga duo trio gimana sih game baik jujur kecewa tau gak udah serius main ketemu duo ngetroll cape banget tolong moonton baik solo player ya ketemu solo moonton tolong moonton terima kasih kayak gin kalo gak beres pindah game aja nyebelin banget kayak gitu sumpah,negatif
sinyal nya main game mlbb bagus lancar kasih bintang lancarr bintang kurang aksi kreatif hero laku pesat pintar sesuai karakter hero hero okay,positif
gameplay nya udh bagus tolong baik jaring nyadi lobby ping bagus match tiba ping selesai matchnya dilobby ping nya bagus cek tes jaring bagus tolong moonton baik segi jaring segi gameplay doang,negatif
suka sayang kalu udah season ketemu dark sistem,positif
gua nanya monton warior ketemu epic gm gak tolong baik game dark sistem monton,negatif
percaya game seru game lol nga gin skrng mah rusak wifi bagus stabil eh aja trus time drak sistem mulu hyper mu gold ex mge roam aja lostrek parah gue kesel nya baik wifi bagus data bagus aja merah lol,negatif
jujur akhirini susah loading stuck trs yg gampang ladang sih mini tong baik main makasih,negatif
mantaptp parahleg diem terusjadinya afk terustolong baik dong padahal jaring bagus tp pmberitahuan koneksi putus cepet baik yapengen main udahwalau main clasik,positif
mobile legends emang bagus banget game umat indonesia ku honor of kings bagus ml karna blm tau main ml ama guna sistem nya gmn wkwk nya push renk match nya kasi lawan renk ama skill nya ga ngota tolong depan nya imbang ya klo ga pin da honor of kings wkwk,positif
yg bener lh ngasih tim tim gue kayak bocah download game enemy udh kyk spek imo gue defeat gegara bocah ga tau lh lobby khusus role masing biar ga nabrak udah ngalah tim tau nya ga diandelin baik cape gue loseeee,negatif
machmaking masuk dalam tanding mobile legend sebab mobile legend harap player populer game lihat kurang lebih game tersebutkenapa konten data hilang males,negatif
gak mainudah coba kali kali tetep gk loding nya abis tu logo montoon loding kecewa berat game tolong montoon baik game,negatif
neng sih kadang bikin darah game sepi kalo apa lari game ken skin angela yg starlight ngga muncul ya hemm andai muncul neng,positif
sumpah main pake miya bug tolong baik pas main mode classic hero nya raksasa minionnya turret nya,positif
jaring gw bagus lag mulu main game online sptfy lancar aja tuh loading mulu nemu matchmaking ga masuk apa tun muntun,negatif
gw harap game moba dateng server indo duli alam main komunitas player matchmaking ml jaman majapahit nyongor nya kembang mulu hasil nya orang dngo masukin tim alam main imbang,negatif
gamenya bagus sistem doang yg aneh main solo kasih lose streak main kasih lawan bot alhasil menang kalah emang aneh sistemya gw unistal main ff,negatif
bye mobile legend hapus pindah game hok terima kasih tani hapus game nya imbang match kadang temu player winrate rendah terima kasih player moonton moga depan bye,negatif
game tim rekomendasi main game rusak mental player solo rekan tim sesuai dansudah marah rusak mental batin player solo contoh rank capai legend bintang sistem rekan ranknya epic musuh rank mythical honor atas game rekomendasi player solo,negatif
game rusak wifi kenceng game play lag parah,negatif
ksni buruk sistem nya iya tim troll lose x fokus event banyak skin gratisin gk ngaruh moonton sistem tu baik cek jgn gabung player troll yg srius main moonton,negatif
makasih monton tanding musuh ex imortal monton tolong baik los x gak menang,negatif
game nya udah bagusskin skin keren hero hero moonton match making kasih darksistem stress banting hp moonton kasih lawan imbang tim ngetroll mage jungle mm expada ngomong kasar bact nyalahin ga ngapangapain plis moonton kasih lawan imbang sekian assalamualaikum warohmatulohi wabarakatuh,netral
woii ga ngasih tim bener dikit star kasih tim tolol nya,negatif
mu diamond gratis aga sulit menang diamond geratisnyadan main lobi sinyal merah tanding afk main afk detik mainin komputertapi komputer nya aga jago bot katainnanti bintang nya ya penuh ya monton tuju bilang iya drake sistem kasih latih kuat main,positif
game rusak sinyal bagus main epepbuat nonton vidio lancar gilir maen ngeleg game rusak update mulu sinyal ijo bagus banget main ngeleg game rusak,negatif
mohon moonton event suplai premium the navigator udah top up isi wdp nya klaim tokennya mohon baik bug event,netral
tolong sesuai gameplay in game rank mythic mai,negatif
game gajelas sistem tim gapernah bener nguras sabar aja nama gem bikin neng ga bikin gila kayak gin,negatif
pilih lawan tim yg imbang jaring sistem burukwalau wifi data bagus,negatif
update ngebug matching freezing parah kasih tim gak serius susah push rank kadang tim gak asa solo vs squad ngasih musuh imbang moonton masak solo player musuh dapet squad game cemburu tinggal main pas dimainin kasih dark sistem mulu match mvp kalah gam gk ajg,negatif
game bagus saran sara main alami kalah kasihan bot kek ap gimana kasih karyawan mu suruh main gamelu alami kalah buat gila coba,netral
game gajelas aneh bug nya contoh pas gw main gk ngelag jaring aman gk lag pas udah akhir aj lag gajelas gk digerakin hp signal nya bagus mending hok aj hd adil gk kaya mobile legend rating dah gak sesuai game nya,negatif
gamenya bagus cumantolonglah main kali menang cuman sekalimenang kalah kali game bagus doank ga perhati nyakita bela bain ga jajan biar top up ni gametaunya siasia mending honor of king,negatif
moonton moonton udah kikir pelit ngasih bintang aja ga komplen mmjadi gin tuh abis top up wdp event bonus top up bonus nya hah udh kalah mulu kena bug dasar kikir makan tu rating satu,negatif
game bikin emosi klo kena dark sistem sinyal lag pake wifi jaring bagus coba main mode computer tim lawan kasih bagus tim bot umpan pengocokanya ga imbang untung aja ga sakit darah,negatif
tolong baik sistem lag nya maennya dah make wifidata tetep aja sinyal ijo pencet sinyal nya ijo pas in game nya suka patah patah kaya lag jaring mah jaring nya warna ijo gilir main patah patah mulu patah patah hp nya jaring nya tolong baik moonton lag nya player nikmat game nya lancar,negatif
bug detik pilih hero pas custom emblem pause detik makan mwktu detik utk detik,negatif
hadeh min gw udah report player cs mlbb eh bilang gak salah kayak bot cs nya klo klo emang gw yg ngasih lapor kasih opsi min elah gw tau player langgar gw tau salah lu klo gw laporin tuh player tolong tanggap kayak bot pls capek gw kasih rugi mlu gw gabisa ngapa ngapain klo udh ditroll org gk ditanggepin,negatif
devlopernya senang main game timbang dark picknya musuh hebat tim yg tdk hebat main kalah minimal kali kalah kalah habis main kalah player tdk kabur main kalah tim yg dukung jaring dark picknya bagus ingamenya jaring langsung loading mohon devlopernya game moba monton,negatif
ulas montoon kalo kasih lawanteman yg imbang kasi lawan kuat tim kek taiiiik sih main solo ketemu teman yg dark sistem yg ngetrollhadeh pusing game kontooooolll mending game belah aov main enak aja ketemu lawan teman imbang mantap aov sekian,negatif
main rank lawan pro coba tim imbang hero kagura coba nerf payung bunuh hero,negatif
game nya udah bagus gak tau sinyal nya hilang bagus sinyal moga bangkrut game kayak bab moga nya game ni mati cepet moga game cepat nya mati operasi game cepet tinggal,negatif
montoon tolong baik skin hero mana hero pakai skinnya contoh gw skin epic cyclops jonson ga pakai ga hero gw sih udah skinnya g dipake karna ga hero aneh tolong baik ya montoon thank you,positif
bosen dapet tim yg g maen maen game bikin neng bikin orang emosi suka ngeframe jaring merah jg udah setting rendah tolong baik biar maennya tuh neng g emosi cari lawan yg imbang lihat level ranknya aja ngomong lebar g moonton,positif
tolong jaring baik masak iya sinyal g full aja ngelag nonton youtube ukur p lancar ga kendala ping ga stabil anjir bikin emosi aja lu,negatif
game seru senang a ngeleg sih hape ku ledak this game is very exciting and fun for me but my phone is laggy,positif
game bagus hibur puasa terimakasih moonton hadir game,positif
lu kalo ngasih tim bener aje gw sia sia ngepush kalo tim nya ga support ga ngerti map lu partyan kah ga orang bisapunya partyan publik nge troll jago apa player tetep kalah kalo tim nya buta map gabisa main ga ngerti makro mikro mehh,negatif
game keren bug nggak mencet tombol afk hilang kredit skor konyol,positif
game nya bagus kalia orang kaga stress mending donload game nya osolnya game kasih tim lawak,negatif
mohon maaf moonton kasih bintang karna dark sistem game parah rasa tim sesuai solo rank kalo tolong dark sistem nya hapus jujur aja moonton lamalama pindah game uninstall game sekian terima kasih bnyk moonton,negatif
game nya mesti lostrekk tim ngetrol ayo monton kasih tim musuh adilmasak tim musuh bagus tim ku jelek tolong baik epic septemberoktober epic udah lo epic dpt tim gk bagus jelek tim musuh bagus bagus tolong bantu,negatif
sungguh kecewa roll game yg tentu teman kompeten bintang tanding rekan team payah main bye uninstal,negatif
gamenya uda bgus bngt akun sya kemaren kena hack giam ya masuk akun suda coba masuk akun wa,positif
ngerank bgt ga solo ya ken dah main solo win kasih tim oon trs lawan yg susah cape match stuck mitik,negatif
hapus game wegame gak gk bikin lawan tara banya kendala contoh player solo bikin lose trek mulu ngelek sinyal bagus bikin lawan tara main game buang suntut main game stres lawan sepadandah gitu chat main kasar hapus game klo butuh tenang pikirin download game hp jamin pecah,negatif
ga munculin sistem draft pick aneh bener dah game update gada update sistem draft pick team dark system depan tambahin sistem role biar mainin role ken rebut,negatif
tolong benah skill martis gera lambat tolong kasih gera cepat,negatif
gem nya bagus kadang tim sesuai drak syistem kadang ngetrol,positif
menjadimenjadi gamenya tim ga beres direport rupa banyak tolak trus gmn biar dapet tim yg adil moonton update besarbesar gada guna kalo tim ga beres plis moonton benerin matchmakingnya kaya gin game moba,negatif
game banget lag jaring bagusdan main kasih tim mai gak bnr susah naik gmna nih monton depan saran kah bug,negatif
udh reset season ntah knp sulit main tim udh bagus knk dark sistem trs gk bagus udh menang kalah yg terkadang tim nya imbang trkadang musuh terllu kuat tolong kasih yg imbang gtu tim musuh biar enk war nya,positif
skin yg update matcmaking jaring tingkat main brawl classic rank jaring hilang ping merah pas loby aman aja game nya ulah cheater harus nya perhati nyaman main,netral
download game stress pilih teman lawan main solo imbang rank lwan tim glory ktmu tim honor glory musuh full glory saran game lbih bagus baik sistem rank main,negatif
moonton udah gak enak main jaring lagputus sinyal test youtube tiktok lancar,negatif
pliss moonton gamenya udah udah main kasih lose treak dark sistem plis moonton ubah gamenya friendly kasih sempat main dapetin winstreak minimal gitu habis menang lose treak tim gajelas kalo gacha adil nih game gak cocok orang solo pliss ubah game nya bagus kredit skoor turun kek gin ya ngejatuhi player kah,negatif
moonton curang match ranked solo matchmaking layak lawan alam ranked atas tim player skill nya kelas junior kecewa terima kasih,negatif
game nya sngt bagus sayang bintang kasih kalah plis montoon bintang gausah kasi kalah sy sdh cape main mannag trs kalah menang kalah sj top up bnyk game sistem nya kyk tolong baik sistem nya player kecewa,negatif
pantesan kesini ratingnya minat kurang sistem main jelek bgt dapetin bintang aja ngorbanin bintang tuju main cuannya dpt gede sepintarpintarnya main gk topupnya gede dapet tim yg jelek sebodohbodohnya main topupnya gede dpt tim bagus marketing yg licik,negatif
game busuk main magic chass aja gak hero yg butuh butuh hero keluar trus solo rank team lawan yg tdk imbang menang kali hbis tu kalah kali gtu aja trus busuk game sampah,negatif
moontonkenapa tim buruksaya tim bagus feed main bagus feed afkatau afkmasuk turret musuhrecal baserecal hp penuhberkata kasar menggangu buffdan kesal jaring main senang lambat game buruk gamenyasaya afk itufuk you moonton,negatif
game gk bnget mact tanding nya gk sesuai dapet tim gk bener tolong moonton baik mact tanding nya,negatif
game bagus tolong dark system main mode rank fantastic btw banyakin skin gratis yap kasih w odette ntar kasihin rating infinity emwa sayaaang muntun,positif
tolong moonton match making ngasal bngst cape cok vs musuh biji ex imo temen biji kayak bot gimana coba ngotak dikit ngasih tim jago musuh tim seru anjir main biar ga berat belah,netral
game rusak mentang win streak kali abis kasih tim bot lawan jago ya kalah emg knp sih klo menang dasar game rusak yg uninstall game,negatif
game habis menang kasih kalah kalo playernya neng kasih lose treak playernya sedih kasih lose treak main game cari senang cari menang kecewa sistem game,negatif
dear tim dev monoton gamenya bagus settingan grafik ultra beda downgrade tolong ya baik terima kasih,positif
sistem reportnya sampah gw capek main sis role roam mulu tim gw bodoh gw capek main roam uda sampe menit kalah gilir gw main line gw dptnya roamnya tolol tolong ciptain tim bot sesuai game play hero pake capek main solo dpt tim skill bawah cloning orang mudah push rank,negatif
game nya bagus banget dapet musuh ga tara tpi wajar sih salah pilih hero suka lupa ganti spell fs klo musuh nanas ak main game nya bagus banget gw kasi bintang sich,positif
game asuuuuuu ngasih musuh tuh tara donk gimana rank kalo ngasih musuh susah parahh taii rank turun sistem main judi menang cuman kalah berkalikali,negatif
game nya bagus imbang tim biar adil relevan,positif
update nggak sistem mobile legends mute salah dikit mute publik aja ga bener mute aneh,positif
